Date,Albuquerque,Baltimore,Boston,Charlotte,Chicago,Dallas,Detroit,Las Vegas,Los Angeles,Miami,New Orleans,New York,Philadelphia,Phoenix,Portland,San Diego,San Francisco,San Juan,Seattle,St Louis,Tampa
19890825,22.5,21.4,17.2,26.1,21.1,30.0,18.05,26.95,19.2,30.0,28.35,19.15,21.65,31.65,18.3,20.8,18.9,27.2,18.05,26.65,28.35
19890826,21.65,22.5,19.15,24.2,21.7,30.85,19.45,28.05,19.45,29.75,29.2,20.85,21.7,31.95,20.8,20.8,16.95,27.8,19.45,27.5,28.6
19890827,20.0,22.75,17.2,25.85,23.85,30.85,23.05,28.6,18.6,29.45,30.8,19.7,23.6,32.25,19.75,20.8,16.4,28.9,18.6,28.6,28.35
19890828,21.95,25.85,20.0,27.2,24.45,31.1,22.75,28.6,17.8,29.7,29.15,21.65,24.45,33.6,20.55,20.55,15.85,28.05,17.75,28.05,28.9
19890829,21.4,25.85,18.9,27.2,23.6,30.85,23.9,29.75,17.5,29.75,28.6,24.15,25.85,34.75,17.75,20.3,16.4,26.1,19.15,25.85,29.15
19890830,21.95,25.0,24.45,27.5,21.1,30.3,20.6,31.1,19.15,28.3,28.85,27.5,26.15,35.3,16.4,20.55,17.5,27.8,16.7,25.55,29.15
19890831,22.2,22.25,21.15,25.85,23.05,31.65,21.4,30.0,20.0,29.2,29.15,23.85,23.3,34.7,18.3,20.55,18.05,28.65,16.4,27.2,29.45
19890901,23.85,23.3,21.65,25.25,21.7,32.2,21.15,27.5,18.35,29.45,29.7,23.05,24.45,35.3,16.95,20.0,17.2,28.3,15.8,27.25,28.6
19890902,24.7,23.9,22.25,26.95,18.05,32.25,18.6,29.15,18.05,28.6,31.15,23.6,22.75,33.6,17.2,20.0,17.25,27.8,17.5,23.6,27.25
19890903,23.9,20.3,19.15,22.25,18.05,31.65,17.5,29.15,18.3,28.05,30.55,20.0,20.55,28.6,17.2,20.55,16.7,28.05,16.65,21.95,28.05
19890904,24.45,18.6,15.85,21.65,20.3,31.4,17.75,28.9,18.9,29.15,28.9,17.5,19.75,33.35,18.35,21.65,15.85,29.45,17.5,21.7,28.05
19890905,23.35,19.45,15.25,19.45,21.15,30.3,21.95,30.85,20.0,28.9,26.1,16.4,18.85,35.55,16.95,22.25,15.0,28.9,16.4,25.85,28.05
19890906,22.5,20.85,15.3,22.8,21.95,29.75,23.35,32.8,20.0,29.45,27.5,17.8,20.0,35.25,18.05,21.1,15.0,28.9,18.9,27.2,28.9
19890907,23.35,21.15,18.3,24.2,23.6,30.3,23.05,28.9,18.6,29.45,27.25,19.15,21.35,34.7,19.7,21.1,16.65,28.3,19.2,27.5,28.6
19890908,22.75,22.25,19.45,25.3,24.75,30.3,24.7,26.1,18.6,28.6,26.7,18.9,22.5,33.35,21.95,20.3,16.15,27.75,20.8,28.05,28.9
19890909,20.0,24.45,21.7,25.85,19.45,29.45,25.25,26.95,18.35,28.9,27.5,22.5,23.9,30.55,20.55,19.45,15.3,28.3,22.5,22.2,28.3
19890910,20.55,26.95,25.3,26.7,16.95,25.55,19.45,27.2,18.65,28.35,28.05,27.75,28.05,30.85,19.45,19.75,15.25,27.75,18.9,19.45,28.85
19890911,17.75,26.7,25.8,26.7,18.05,23.05,19.15,27.5,18.9,28.6,27.8,28.05,28.05,31.35,19.4,19.75,14.45,28.05,20.0,20.3,28.85
19890912,20.85,23.05,20.3,26.65,15.25,25.6,19.4,26.1,20.0,28.35,26.95,24.2,23.9,30.85,20.0,20.8,16.7,28.05,20.0,17.25,28.6
19890913,16.35,22.5,22.5,25.85,13.65,20.0,13.05,25.55,19.45,29.2,27.5,23.6,25.3,31.65,20.85,20.8,16.4,28.05,20.55,13.05,27.5
19890914,16.1,25.0,21.35,25.3,14.45,17.5,13.05,25.55,21.95,28.05,26.4,23.9,25.0,31.4,21.1,25.0,15.6,28.6,20.55,15.0,28.35
19890915,18.6,24.7,16.4,26.4,13.85,18.3,13.6,25.85,25.0,28.35,23.9,21.1,23.9,32.25,19.7,23.65,15.8,28.05,17.5,15.0,28.9
19890916,19.7,21.1,15.8,24.4,15.25,20.25,13.35,24.7,22.8,29.45,23.85,17.8,19.15,34.45,16.95,23.1,13.9,28.35,13.6,19.15,28.35
19890917,20.85,21.95,16.4,21.95,17.5,22.25,17.8,25.0,18.9,28.6,24.45,20.8,21.1,31.1,16.15,20.3,16.4,28.35,15.0,20.0,28.3
19890918,23.9,18.9,17.5,20.85,18.35,23.05,17.25,21.95,18.9,28.9,24.7,18.9,20.25,29.45,14.2,20.0,14.45,25.55,15.0,20.85,28.05
19890919,19.7,17.25,16.4,20.0,18.65,21.9,17.5,19.7,16.95,28.35,24.45,18.9,19.2,28.05,15.3,17.8,15.0,29.15,14.2,20.3,27.5
19890920,22.5,22.5,19.7,19.75,18.35,23.1,17.25,19.75,18.35,28.85,23.3,24.2,26.4,25.55,18.05,18.3,16.15,28.05,16.95,20.55,27.5
19890921,19.45,26.95,21.65,26.4,18.9,23.6,19.15,23.9,22.5,29.15,23.6,25.0,26.95,28.3,19.7,21.95,18.6,28.35,19.2,20.6,26.7
19890922,17.75,25.8,24.15,23.65,15.85,22.25,16.65,25.3,22.5,28.05,24.2,24.15,25.25,32.25,21.95,20.85,18.05,26.95,22.25,21.4,27.5
19890923,17.8,18.6,18.6,20.55,7.5,16.4,7.8,25.6,19.15,28.35,21.95,18.6,18.05,34.4,21.95,20.25,16.65,26.1,20.0,10.6,25.85
19890924,20.3,11.4,12.25,14.45,8.9,15.55,7.5,28.05,19.45,28.6,18.6,13.05,11.4,33.65,20.3,20.0,16.95,27.2,20.0,11.35,26.1
19890925,21.4,11.95,11.95,12.2,12.5,15.3,10.55,29.15,23.35,29.75,20.55,13.3,14.15,34.45,16.15,28.9,17.5,26.95,13.6,14.45,24.45
19890926,20.3,17.75,14.15,19.15,10.55,18.6,11.15,29.45,23.3,29.75,19.75,17.75,18.3,35.0,15.25,23.05,18.6,26.95,15.55,15.0,27.5
19890927,20.0,12.5,10.0,16.4,10.85,19.15,8.9,28.9,22.25,29.7,23.65,12.2,12.5,32.75,17.8,22.5,17.5,27.5,16.7,14.15,29.15
19890928,19.15,11.9,11.95,15.55,14.45,18.9,11.95,27.25,21.95,29.45,21.1,12.25,12.8,31.65,20.85,23.35,15.8,27.5,17.75,15.8,29.15
19890929,21.1,16.35,17.5,17.8,15.0,21.1,15.85,26.65,20.8,29.2,20.55,18.6,17.25,33.35,17.8,21.95,18.35,28.3,16.1,19.2,28.6
19890930,20.85,17.5,15.85,18.3,15.55,23.05,13.9,26.1,19.7,29.45,18.05,16.15,17.2,30.8,14.45,20.55,17.25,28.05,15.3,20.3,28.6
19891001,19.15,16.95,15.0,19.15,18.35,23.6,15.55,22.75,19.4,29.75,21.1,15.55,16.95,29.75,13.9,19.45,16.4,27.75,15.55,19.45,28.65
19891002,18.9,20.0,15.25,23.35,12.75,26.4,16.65,23.6,19.15,29.7,23.6,19.2,19.7,28.9,13.9,20.55,14.2,27.8,14.45,16.4,26.65
19891003,20.55,17.8,15.55,23.6,6.7,25.0,8.05,19.75,18.35,29.45,23.9,15.85,16.65,28.05,13.05,19.45,16.4,27.5,13.35,12.25,25.85
19891004,15.25,10.85,10.3,19.45,8.05,25.55,7.2,19.15,18.05,28.3,23.6,11.95,10.0,23.6,13.05,18.3,15.0,27.75,10.85,12.8,26.4
19891005,10.85,13.65,12.25,16.65,10.85,26.7,9.7,20.0,20.85,28.1,22.75,14.15,12.5,25.6,17.2,19.45,17.75,28.35,15.0,20.0,26.7
19891006,13.9,16.15,15.3,22.25,10.85,23.3,11.15,20.85,19.45,28.6,25.3,17.75,16.4,26.1,17.75,21.65,15.85,27.8,13.05,14.7,26.95
19891007,15.0,11.1,13.3,22.2,7.25,19.15,7.25,21.65,19.45,28.9,24.7,14.7,11.95,26.65,15.85,20.0,16.7,27.5,11.95,10.85,27.2
19891008,15.0,8.9,10.3,15.6,6.95,18.35,6.4,22.2,19.45,28.3,19.45,12.5,9.7,28.35,17.25,20.0,20.0,28.05,14.7,13.05,27.2
19891009,15.8,8.3,8.9,11.4,7.2,20.25,4.2,23.6,19.45,27.75,18.3,9.75,8.05,29.15,18.1,19.7,21.35,27.5,15.0,15.55,23.9
19891010,16.7,9.45,7.5,13.65,10.3,22.25,10.0,23.35,19.75,26.95,19.75,9.15,10.0,29.7,13.65,20.0,15.85,27.8,12.5,15.3,24.45
19891011,17.5,13.05,11.95,16.95,15.0,23.9,11.65,24.15,18.6,26.95,20.25,14.15,13.05,30.0,13.3,19.45,14.75,28.05,13.1,19.75,26.15
19891012,19.4,15.25,12.75,18.05,15.85,25.8,15.0,23.6,18.1,28.05,21.65,12.75,15.0,29.75,13.65,19.15,13.85,28.05,12.8,23.6,26.4
19891013,18.6,19.75,17.5,21.4,16.1,22.8,13.6,23.05,18.1,28.3,22.5,18.35,18.65,29.7,12.5,19.15,15.0,27.5,13.65,25.0,27.25
19891014,18.35,19.15,15.3,22.5,20.25,24.45,19.45,23.65,18.65,28.6,21.35,15.85,17.8,29.15,10.85,18.6,14.15,27.8,10.85,24.45,28.05
19891015,16.35,22.5,11.95,20.85,21.95,23.9,19.75,21.35,18.1,28.05,25.3,16.7,20.0,25.85,10.55,18.9,13.6,27.5,8.85,23.6,27.2
19891016,15.55,21.65,15.3,21.4,15.3,22.5,16.95,20.55,16.95,28.3,26.1,17.5,22.5,25.3,10.25,19.15,15.0,27.2,9.75,19.75,27.8
19891017,9.15,20.0,13.05,22.75,6.1,13.1,6.65,20.0,17.8,28.65,23.9,15.25,19.15,25.8,12.8,18.3,19.45,26.95,15.55,9.75,27.5
19891018,8.3,13.9,5.55,19.15,2.5,9.7,5.0,20.0,20.55,28.3,15.85,9.45,13.6,25.55,12.8,21.1,20.0,27.25,12.8,5.55,27.75
19891019,8.1,10.55,6.65,11.1,2.5,8.85,3.1,20.25,23.9,27.75,10.55,10.0,10.55,25.3,13.6,16.4,19.45,27.5,11.1,3.35,18.9
19891020,9.7,10.0,14.7,6.35,3.05,11.7,2.2,21.65,20.0,17.75,8.65,13.05,11.1,26.65,15.25,20.3,15.0,28.05,12.8,7.2,13.6
19891021,13.05,7.5,9.75,9.7,7.5,17.2,4.75,20.55,19.15,18.05,13.35,8.65,8.6,23.6,12.5,18.65,16.95,26.95,11.65,13.9,13.65
19891022,14.7,11.95,8.6,13.6,8.6,22.75,7.5,18.85,19.75,21.15,16.65,11.4,11.15,23.3,14.15,20.55,17.8,26.65,12.5,15.0,17.5
19891023,13.35,11.1,10.85,14.2,13.9,23.9,10.25,20.55,18.65,22.5,19.2,10.8,11.35,25.0,11.7,20.0,16.1,27.25,12.25,20.0,18.9
19891024,14.75,11.1,13.35,15.25,17.5,22.8,15.55,20.8,17.75,22.75,17.8,10.8,12.5,25.0,11.35,19.45,15.55,26.95,11.4,21.4,23.35
19891025,16.1,12.8,12.8,15.85,18.05,22.8,16.1,14.7,17.8,23.6,16.65,14.15,13.9,22.5,11.95,17.5,13.05,28.35,11.4,21.1,22.5
19891026,10.8,16.1,13.85,16.35,16.95,20.55,15.0,13.9,17.2,24.15,17.5,16.4,15.55,18.9,9.75,16.95,13.6,28.6,8.1,18.6,21.95
19891027,10.25,16.1,16.35,16.95,16.9,22.75,14.75,12.75,15.3,23.9,17.5,16.65,15.55,18.9,10.0,17.2,14.15,28.35,8.9,18.9,22.8
19891028,10.85,17.2,18.3,16.65,17.5,21.7,13.6,13.9,16.7,24.4,18.35,18.6,17.8,18.9,7.2,16.4,14.7,28.35,8.6,18.6,22.75
19891029,6.4,16.4,16.1,18.05,17.75,22.5,13.9,11.7,18.05,23.35,18.35,16.7,16.7,17.5,7.5,18.35,15.3,27.5,6.4,20.6,21.95
19891030,5.85,15.0,16.9,18.9,18.35,12.5,14.7,10.85,19.45,23.85,18.05,15.55,16.65,18.05,7.5,17.2,14.7,27.2,5.3,15.55,23.05
19891031,5.85,17.75,15.0,19.15,7.25,9.7,9.45,11.1,18.6,25.0,18.85,18.05,18.9,20.25,10.6,18.6,14.45,26.65,8.9,8.6,23.35
19891101,5.55,10.25,13.85,15.6,5.8,13.9,6.95,11.1,19.45,25.85,18.6,14.15,11.4,19.75,9.2,17.5,15.3,26.95,8.35,10.3,23.05
19891102,3.65,8.35,8.65,10.25,0.85,9.4,4.7,10.55,21.1,26.4,17.75,9.45,9.7,18.05,7.2,17.75,15.55,26.4,5.55,3.9,22.5
19891103,5.85,6.4,6.4,11.65,-0.85,7.8,1.1,12.8,19.15,26.4,12.2,8.05,6.4,20.0,11.15,16.65,16.4,27.25,10.8,5.0,21.95
19891104,8.6,3.9,3.35,10.0,7.8,13.85,1.95,15.55,18.6,25.0,13.35,4.75,3.85,19.7,11.95,16.15,14.4,26.7,11.65,11.7,20.85
19891105,11.1,8.6,6.15,11.95,12.5,23.6,8.9,16.4,17.75,26.95,19.45,7.5,8.6,19.75,10.8,16.1,12.75,26.65,10.55,16.65,23.05
19891106,9.7,13.05,10.85,12.8,7.5,24.2,8.05,16.1,17.5,26.95,24.15,12.8,11.15,19.7,10.55,18.35,13.3,26.95,9.45,10.25,24.45
19891107,9.45,9.7,10.55,16.7,7.2,21.1,4.2,15.8,16.65,25.85,21.65,10.6,11.15,19.75,11.1,16.65,12.8,26.95,8.35,10.55,23.6
19891108,8.05,11.65,9.75,18.65,6.15,16.35,6.95,14.15,15.55,26.35,23.6,13.35,13.6,20.25,11.1,16.7,14.2,26.65,11.35,10.25,23.9
19891109,9.45,13.9,14.45,15.55,4.45,13.9,5.55,15.55,20.55,26.95,15.55,13.35,12.75,20.0,15.25,17.2,15.3,26.1,14.2,10.0,21.1
19891110,10.25,7.5,10.3,12.2,3.35,17.2,3.9,18.05,21.1,25.8,16.4,10.55,8.6,21.95,15.0,19.2,16.4,26.95,11.35,8.3,20.85
19891111,11.4,6.65,8.3,12.8,8.3,18.05,6.15,18.05,19.45,25.55,16.95,10.0,8.35,23.6,15.55,18.05,15.8,27.25,7.75,18.05,19.45
19891112,11.4,10.25,8.05,18.3,3.85,19.45,2.5,16.7,16.4,24.2,18.05,9.45,10.3,22.25,10.25,18.05,12.5,26.95,6.65,12.5,20.85
19891113,11.4,9.45,5.0,18.35,15.0,22.75,11.1,15.55,17.5,26.35,19.4,7.25,8.9,20.85,7.75,16.9,12.5,27.8,6.95,20.0,22.25
19891114,11.4,17.8,15.3,16.15,12.25,24.45,14.45,15.25,16.1,26.1,24.2,14.45,15.0,20.55,8.05,16.65,14.4,26.65,6.9,20.0,23.65
19891115,9.15,18.85,15.8,16.65,4.7,14.75,9.7,12.75,19.15,26.65,21.95,15.8,18.65,19.7,7.5,18.05,13.3,27.2,6.65,10.8,25.55
19891116,7.75,11.1,13.35,11.4,-3.35,5.8,-0.3,15.25,21.4,24.45,11.4,12.5,12.8,19.75,6.35,19.45,15.0,26.4,8.05,-0.85,18.9
19891117,5.55,2.8,4.7,3.9,-4.15,7.25,-3.9,16.95,17.5,18.6,6.95,5.0,3.9,16.65,9.45,15.3,15.85,26.95,8.05,1.65,13.35
19891118,7.8,3.9,4.75,6.4,-6.35,9.7,-3.6,14.15,21.4,21.15,12.5,5.0,4.15,19.45,9.45,19.15,16.4,27.25,9.15,-1.4,14.45
19891119,8.35,1.15,0.55,6.95,3.1,14.2,0.0,15.55,23.6,23.05,16.1,1.65,0.85,20.85,8.35,20.3,16.1,26.65,9.45,9.75,17.8
19891120,9.15,11.95,4.7,11.65,7.75,16.65,6.65,15.3,23.05,23.05,18.35,8.85,10.85,22.5,9.7,21.95,15.0,26.1,10.25,14.2,18.9
19891121,11.65,3.35,1.35,12.75,-1.1,20.6,-1.95,16.65,18.85,20.85,19.15,2.2,1.95,19.15,8.85,18.05,11.95,26.7,7.75,4.2,18.65
19891122,9.15,-1.35,-2.25,3.9,-3.35,11.95,-2.5,15.0,16.9,20.85,19.15,-1.1,-1.95,18.9,6.95,15.8,11.1,25.55,6.4,3.05,18.9
19891123,7.75,-1.95,-4.75,2.8,-7.5,4.7,-5.55,14.15,15.8,25.3,10.0,-1.95,-3.35,19.7,9.75,16.9,11.95,27.8,7.75,1.65,16.95
19891124,9.15,-2.5,-5.0,0.55,-2.75,10.85,-2.2,13.05,16.65,21.95,9.45,-0.55,-2.5,18.9,8.1,16.1,13.05,26.4,5.85,5.3,15.85
19891125,10.0,1.65,1.95,3.65,6.95,18.9,5.0,15.0,16.4,24.75,17.75,3.35,1.95,18.9,6.1,17.75,12.5,26.65,6.4,10.0,19.75
19891126,9.45,9.15,5.55,13.05,3.35,14.7,5.55,14.15,17.25,25.55,21.4,8.05,8.05,16.65,7.5,15.55,10.85,26.35,6.4,8.9,22.5
19891127,3.05,5.0,2.8,12.25,10.25,18.35,8.05,9.45,17.2,24.7,23.65,6.9,6.95,15.3,6.1,17.75,11.1,26.4,7.25,14.7,23.05
19891128,1.95,11.95,8.6,16.4,-2.25,6.95,4.45,7.5,16.4,25.3,16.95,10.85,11.4,12.8,6.4,15.8,10.6,26.1,5.55,-0.3,23.9
19891129,0.55,0.55,-1.95,6.4,-6.4,6.4,-3.9,6.95,17.2,23.6,10.8,1.4,0.85,14.7,5.0,13.9,9.7,25.6,7.5,-3.05,18.6
19891130,1.4,0.55,-2.5,5.8,1.4,7.8,1.4,7.5,15.85,21.65,8.3,0.6,0.85,13.05,5.25,14.45,11.15,26.15,6.4,5.0,15.85
19891201,0.3,1.1,-6.65,8.05,3.05,9.45,0.55,9.2,16.65,21.15,13.05,-2.2,0.3,13.65,5.0,13.9,12.5,26.15,7.5,8.05,16.4
19891202,3.85,4.15,-4.45,8.1,-1.1,10.55,0.85,9.45,18.6,21.95,13.1,0.85,2.5,16.35,6.1,18.05,11.95,26.15,8.35,1.4,18.9
19891203,2.8,-0.55,-3.05,2.2,-6.65,5.55,-6.1,9.2,18.9,16.95,8.35,-0.8,-1.15,18.35,6.65,17.2,10.85,26.95,10.8,-4.7,11.4
19891204,4.45,-3.05,-8.35,0.8,0.85,10.85,-6.1,10.3,17.2,15.55,6.1,-5.3,-3.9,15.8,11.95,15.55,11.95,27.25,11.95,6.4,7.5
19891205,7.25,0.55,-5.55,8.6,4.45,15.0,-2.5,11.95,15.55,17.8,11.65,-1.1,0.25,15.55,10.0,14.75,12.25,25.55,10.85,12.2,12.5
19891206,5.85,4.15,-0.25,12.75,-1.95,13.9,-1.95,14.15,16.65,20.0,19.7,3.3,5.0,15.0,10.8,14.45,13.85,28.3,9.45,5.55,16.1
19891207,3.6,3.85,-0.8,9.45,-8.05,5.55,-7.25,10.55,19.45,22.25,18.9,0.85,1.95,15.3,8.35,17.5,11.4,26.95,8.05,-3.05,18.65
19891208,1.95,-3.65,-7.8,2.5,-6.1,4.4,-4.7,9.15,20.0,26.1,9.45,-4.2,-4.7,16.1,10.3,17.5,10.3,26.65,8.65,-1.95,23.05
19891209,4.45,-5.55,-8.05,-1.4,-2.5,6.7,-5.25,9.7,15.25,18.6,7.8,-4.2,-5.0,16.1,7.5,15.85,12.75,26.7,6.95,-0.3,16.95
19891210,6.95,-3.85,-4.15,0.0,-1.1,14.15,-1.95,7.8,13.35,15.55,7.75,-2.75,-4.15,13.9,3.9,13.05,12.25,26.15,4.45,4.15,10.85
19891211,-4.7,-3.05,-0.85,4.45,-7.25,1.65,-6.15,4.15,14.15,17.5,18.3,1.65,-1.4,11.4,3.05,15.0,10.25,25.55,2.5,-4.15,12.5
19891212,-3.6,0.25,-4.45,3.9,-11.65,-1.7,-7.25,3.1,14.7,21.4,7.2,0.0,-0.55,9.15,1.9,12.25,8.6,26.65,2.5,-9.75,18.3
19891213,-0.3,-1.95,-5.55,2.5,-10.55,3.3,-8.85,8.1,14.45,18.05,3.6,-2.5,-2.2,10.0,3.35,13.05,9.7,26.4,3.9,-5.0,11.65
19891214,0.25,-5.55,-8.6,1.7,-13.6,7.75,-10.55,6.95,16.35,15.0,5.8,-4.7,-5.6,11.4,0.55,15.0,10.3,25.85,2.75,-11.4,9.45
19891215,5.0,-4.4,-5.25,5.0,-15.55,-2.8,-13.6,8.35,13.35,17.8,12.25,1.95,-1.35,10.85,2.75,14.45,10.3,25.55,2.8,-15.85,13.35
19891216,-1.7,-6.95,-3.05,-2.2,-16.7,-6.95,-11.65,10.0,13.05,19.45,0.8,-0.85,-4.45,13.05,3.35,13.05,10.0,26.7,2.8,-16.95,16.1
19891217,-1.1,-9.75,-5.0,-3.35,-12.5,-1.35,-16.95,6.9,12.8,20.85,2.5,-3.3,-7.25,10.55,0.85,12.5,7.8,25.55,2.5,-11.15,11.65
19891218,4.45,-6.4,-4.15,1.35,-12.8,0.55,-13.85,6.65,12.5,25.6,5.85,-4.45,-6.95,12.5,1.1,12.2,9.2,26.1,2.75,-10.0,14.7
19891219,2.2,-9.15,-5.25,-0.55,-13.3,-1.15,-10.0,6.1,15.0,24.7,8.1,-4.75,-7.2,13.35,2.5,15.55,8.35,26.15,5.55,-11.1,19.2
19891220,1.95,-5.3,-5.55,0.0,-18.05,-1.35,-12.5,6.4,13.9,24.75,4.75,-3.05,-5.25,13.35,1.65,13.6,8.35,26.15,8.05,-11.4,15.8
19891221,0.55,-7.8,-9.2,0.8,-21.7,-6.4,-16.35,8.35,13.05,22.8,4.15,-7.8,-7.8,12.8,3.05,12.8,9.2,25.6,7.5,-17.2,14.45
19891222,-6.4,-11.95,-11.95,-6.65,-20.25,-13.05,-16.7,9.2,15.55,20.3,-4.4,-10.0,-10.8,13.05,3.35,14.45,7.5,25.6,5.3,-22.5,8.35
19891223,-0.3,-10.6,-11.15,-9.7,-18.6,-11.95,-14.45,9.75,20.25,10.0,-7.25,-9.7,-9.75,16.1,6.95,16.4,8.05,26.1,8.9,-20.55,1.7
19891224,3.05,-8.9,-10.0,-4.4,-15.55,-2.5,-16.4,11.1,20.55,3.3,-4.15,-8.9,-9.7,15.8,5.3,17.75,8.05,26.4,8.05,-10.8,-0.25
19891225,3.05,-8.35,-7.25,-3.35,-3.9,6.95,-6.95,10.55,19.7,5.85,1.9,-6.4,-7.2,16.65,3.6,16.1,8.35,27.2,5.25,0.0,4.2
19891226,3.05,-3.6,-5.0,2.25,-11.4,10.0,-7.8,10.55,18.3,10.8,9.2,-4.45,-3.85,15.3,2.5,15.85,8.05,26.65,2.5,-2.25,10.85
19891227,2.5,-8.9,-10.8,-0.25,-6.15,11.4,-8.6,10.55,15.0,13.9,10.85,-8.6,-10.0,15.0,-0.55,16.95,7.5,25.85,2.25,0.25,12.25
19891228,3.6,-1.4,-6.1,4.75,-3.3,8.35,-6.7,8.9,14.2,16.1,13.3,-2.2,-3.6,16.15,4.2,13.9,9.45,25.8,5.55,4.15,13.9
19891229,-0.25,-2.5,-8.35,6.35,1.65,13.6,-1.35,11.95,13.85,18.9,14.45,-1.95,-2.75,13.05,4.45,14.15,12.2,25.3,5.55,6.1,16.1
19891230,1.4,1.9,-5.55,11.1,0.3,3.9,-2.2,8.9,13.9,21.1,19.45,-1.4,0.0,11.7,3.35,12.75,10.85,25.3,6.95,3.35,18.65
19891231,-1.15,2.2,4.45,12.8,-0.8,6.4,1.65,7.5,14.45,23.3,14.45,4.15,3.85,11.9,4.75,14.45,8.9,25.0,6.35,1.65,20.55
19900101,-0.55,4.45,4.15,7.2,-2.5,5.3,-1.4,6.4,11.4,23.85,8.9,3.9,3.05,12.8,5.25,12.2,9.45,25.0,4.2,0.3,14.45
19900102,1.1,1.7,0.55,2.2,0.3,10.85,-1.1,7.75,12.8,21.65,8.85,1.7,0.6,12.5,5.55,12.5,9.15,25.8,3.65,3.9,15.3
19900103,0.0,3.05,4.15,7.8,3.65,14.15,0.55,3.6,12.5,23.35,13.9,3.35,2.75,9.2,6.95,11.95,7.5,25.55,5.8,8.6,18.35
19900104,-4.2,4.45,4.45,11.65,1.95,8.3,3.35,2.25,11.65,25.0,18.3,5.0,3.6,8.6,9.75,11.7,7.25,26.35,8.35,4.75,22.2
19900105,-4.15,6.65,4.45,12.25,-1.65,3.9,-1.65,6.95,13.65,25.25,17.25,5.0,4.7,9.15,11.1,12.25,9.15,25.0,9.7,1.7,23.05
19900106,-1.65,4.15,2.2,11.35,-1.1,8.05,-1.7,5.85,14.45,25.55,13.05,3.9,2.8,11.35,10.0,13.1,8.6,24.7,8.9,3.6,22.2
19900107,0.0,0.85,-0.55,6.95,1.7,8.65,0.55,5.25,13.05,24.75,10.85,0.25,0.0,10.3,10.25,12.2,11.35,24.45,8.9,5.0,22.2
19900108,3.35,0.85,2.8,6.65,3.05,11.4,0.55,8.05,13.6,25.0,10.3,2.8,0.55,12.2,10.55,13.6,15.0,24.7,7.5,7.75,16.65
19900109,6.4,2.8,3.35,7.2,3.35,14.15,3.35,10.85,15.0,23.35,12.25,3.6,3.6,14.75,10.85,15.25,13.9,25.25,8.65,8.05,15.3
19900110,7.5,6.65,4.75,9.2,0.55,13.05,0.8,11.7,17.5,20.85,15.25,5.8,6.1,18.9,5.55,15.0,13.6,25.55,4.45,6.1,16.7
19900111,7.5,4.75,3.6,9.7,2.8,12.25,2.25,11.7,14.2,19.7,14.45,3.65,4.2,20.0,7.25,16.1,11.4,25.25,5.8,6.4,16.1
19900112,5.3,3.6,3.05,7.5,-3.6,5.55,-2.5,11.65,15.0,18.6,11.7,3.05,2.8,18.35,6.35,15.25,12.8,25.55,6.95,-1.4,17.5
19900113,5.3,-0.8,-3.35,2.75,-5.3,3.65,-3.65,13.05,15.85,14.7,6.7,-1.4,-1.1,18.9,5.85,15.55,11.65,26.15,8.35,-1.65,10.0
19900114,5.55,1.1,-6.35,5.25,2.75,14.45,-1.4,11.15,13.05,17.75,9.45,-0.55,-0.85,15.55,7.5,14.7,10.55,25.0,7.8,7.5,13.6
19900115,4.75,5.3,-1.65,10.25,4.45,18.6,4.2,7.75,11.65,21.7,15.3,3.05,2.2,14.75,6.95,13.1,10.25,24.7,6.65,13.05,18.35
19900116,2.2,8.6,3.85,13.9,8.05,17.5,5.3,6.15,11.4,22.5,16.65,5.6,7.2,12.5,6.4,13.1,8.65,25.25,6.35,16.15,20.25
19900117,-0.3,10.8,6.1,12.5,7.25,16.95,9.75,4.7,10.25,24.7,21.15,6.7,10.55,10.0,3.35,11.1,8.05,24.75,5.3,11.1,21.95
19900118,1.95,14.7,11.4,15.3,-0.3,11.4,4.7,5.0,10.8,23.3,17.2,10.85,12.5,8.35,3.35,10.0,8.6,25.25,2.5,2.75,21.95
19900119,-1.1,5.55,1.95,10.85,-0.8,13.05,-2.8,5.3,10.55,25.55,21.1,2.8,4.15,7.8,4.45,11.15,7.5,25.0,3.35,0.8,22.5
19900120,-0.85,3.35,-0.8,10.3,2.25,8.6,-1.4,5.55,13.05,25.3,18.6,0.55,1.9,8.9,3.3,13.05,8.9,24.45,4.7,6.65,25.0
19900121,-2.5,9.4,-4.15,13.6,-1.7,9.45,0.3,6.35,13.65,25.55,13.9,1.7,3.05,12.25,2.5,13.65,9.15,24.15,6.1,4.45,22.25
19900122,-3.3,5.6,-4.7,8.6,2.5,12.2,0.0,6.95,16.1,24.7,11.65,2.5,3.6,15.0,6.65,14.2,8.85,23.85,6.1,8.9,18.35
19900123,3.9,5.55,0.3,9.45,3.9,15.55,0.85,6.65,16.65,23.6,12.5,4.45,3.6,15.55,3.9,14.45,10.25,24.2,5.85,12.8,17.5
19900124,-0.55,11.1,4.15,10.3,3.9,15.85,5.0,7.5,17.25,24.45,21.4,8.9,9.75,15.0,3.6,17.25,10.8,24.7,5.55,10.3,20.55
19900125,-1.4,11.1,4.45,12.75,-0.55,7.8,4.15,5.85,18.6,25.3,14.45,7.8,11.4,13.05,4.75,17.2,9.2,25.25,5.3,5.3,21.65
